epoch,train_loss,train_accuracy,model_internal,model,fold,history_file
9,0.424254224998195,0.9926829268292684,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_04/history.csv
10,0.4167215891000701,0.9960975609756098,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_04/history.csv
1,1.4034706208764054,0.7321951219512195,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_05/history.csv
2,0.7488876260199198,0.9307317073170732,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_05/history.csv
3,0.489642488665697,0.9770731707317072,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_05/history.csv
4,0.4547958398446804,0.9834146341463414,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_05/history.csv
5,0.4454556269761993,0.986341463414634,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_05/history.csv
6,0.4332805059014297,0.9902439024390244,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_05/history.csv
7,0.4272504259900349,0.9931707317073172,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_05/history.csv
8,0.4196186686725151,0.9941463414634146,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_05/history.csv
9,0.4191065760938132,0.9970731707317072,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_05/history.csv
10,0.4139355580399676,0.9960975609756098,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_05/history.csv
11,0.412854179638188,0.9970731707317072,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_05/history.csv
12,0.4156028295144802,0.9960975609756098,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_05/history.csv
13,0.4091208588786241,0.9960975609756098,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_05/history.csv
1,1.4353032354029214,0.6858536585365854,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_06/history.csv
2,0.7325581726795289,0.9292682926829268,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_06/history.csv
3,0.4890800615636314,0.977560975609756,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_06/history.csv
4,0.4596620816137732,0.9834146341463414,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_06/history.csv
5,0.4341506274735055,0.9946341463414634,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_06/history.csv
6,0.4303690794619118,0.9936585365853658,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_06/history.csv
7,0.4274940463973254,0.991219512195122,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_06/history.csv
8,0.4227800714097371,0.995609756097561,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_06/history.csv
9,0.4194872508397916,0.9951219512195122,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_06/history.csv
10,0.4171070766448974,0.9951219512195122,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_06/history.csv
1,1.4211563566254406,0.7302439024390244,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_07/history.csv
2,0.7543614930059852,0.9282926829268292,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_07/history.csv
3,0.5004083453736654,0.973170731707317,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_07/history.csv
4,0.4568722571977754,0.9848780487804878,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_07/history.csv
5,0.4360682899195973,0.9926829268292684,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_07/history.csv
6,0.4380766484795547,0.9907317073170732,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_07/history.csv
7,0.43151253676996,0.988780487804878,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_07/history.csv
8,0.4246338757073007,0.9960975609756098,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_07/history.csv
9,0.426372282679488,0.9936585365853658,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_07/history.csv
10,0.4205110731357481,0.9951219512195122,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_07/history.csv
1,1.4061907726380882,0.7121951219512195,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_08/history.csv
2,0.7847171692731904,0.9151219512195122,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_08/history.csv
3,0.5026052922737307,0.9721951219512196,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_08/history.csv
4,0.4681309347617917,0.9819512195121952,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_08/history.csv
5,0.4503222151500423,0.9819512195121952,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_08/history.csv
6,0.4350423017362269,0.9902439024390244,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_08/history.csv
7,0.4343263162054667,0.9902439024390244,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_08/history.csv
8,0.4226022567981627,0.995609756097561,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_08/history.csv
9,0.434034214659435,0.9892682926829268,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_08/history.csv
1,1.406482414617771,0.7541463414634146,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_09/history.csv
2,0.7891496930471281,0.8990243902439025,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_09/history.csv
3,0.4990721935179175,0.9770731707317072,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_09/history.csv
4,0.4608586887615483,0.9848780487804878,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_09/history.csv
5,0.4472242815320085,0.9858536585365854,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_09/history.csv
6,0.4410504265529353,0.9892682926829268,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_09/history.csv
7,0.4258811962313768,0.9926829268292684,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_09/history.csv
8,0.4188219606585619,0.9960975609756098,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_09/history.csv
9,0.4213711930484306,0.9931707317073172,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_09/history.csv
10,0.4130699019315766,0.9970731707317072,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_09/history.csv
11,0.4156235165130801,0.9965853658536584,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_09/history.csv
12,0.4123752816130475,0.9965853658536584,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_09/history.csv
1,1.410907250730003,0.6697560975609756,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_10/history.csv
2,0.8331091122510956,0.9014634146341464,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_10/history.csv
3,0.5261631027663626,0.9629268292682926,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_10/history.csv
4,0.4606019957472638,0.9853658536585366,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_10/history.csv
5,0.4496090650558472,0.9809756097560977,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_10/history.csv
6,0.4418777460586734,0.991219512195122,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_10/history.csv
7,0.426688046571685,0.9970731707317072,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_10/history.csv
8,0.4286033666424635,0.9926829268292684,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_10/history.csv
9,0.4179416253508591,0.9965853658536584,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_10/history.csv
10,0.4173824269597123,0.995609756097561,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_10/history.csv
1,0.9648850137431448,0.7019512195121951,SqueezeNet1_1,SqueezeNet1.1,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_01/history.csv
2,0.5878129571530877,0.9195121951219511,SqueezeNet1_1,SqueezeNet1.1,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_01/history.csv
3,0.5318184210614461,0.9468292682926828,SqueezeNet1_1,SqueezeNet1.1,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_01/history.csv
4,0.4747192299365997,0.9765853658536584,SqueezeNet1_1,SqueezeNet1.1,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_01/history.csv
5,0.4891411837135873,0.9673170731707316,SqueezeNet1_1,SqueezeNet1.1,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_01/history.csv
6,0.4614605740803044,0.98,SqueezeNet1_1,SqueezeNet1.1,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_01/history.csv
7,0.4304936311303115,0.9946341463414634,SqueezeNet1_1,SqueezeNet1.1,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_01/history.csv
8,0.4340556038589012,0.9907317073170732,SqueezeNet1_1,SqueezeNet1.1,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_01/history.csv
9,0.4206323389309208,0.997560975609756,SqueezeNet1_1,SqueezeNet1.1,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_01/history.csv
10,0.4334154875685529,0.9936585365853658,SqueezeNet1_1,SqueezeNet1.1,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_01/history.csv
11,0.4181997115728332,0.9980487804878048,SqueezeNet1_1,SqueezeNet1.1,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_01/history.csv
12,0.4137359656066429,0.9985365853658535,SqueezeNet1_1,SqueezeNet1.1,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_01/history.csv
1,0.8860800825677267,0.76,SqueezeNet1_1,SqueezeNet1.1,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_02/history.csv
2,0.5073264773299054,0.9678048780487803,SqueezeNet1_1,SqueezeNet1.1,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_02/history.csv
3,0.4529127995270054,0.9907317073170732,SqueezeNet1_1,SqueezeNet1.1,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_02/history.csv
4,0.4466639878400942,0.9873170731707316,SqueezeNet1_1,SqueezeNet1.1,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_02/history.csv
5,0.4281024863371035,0.9960975609756098,SqueezeNet1_1,SqueezeNet1.1,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_02/history.csv
6,0.4257396942231713,0.9965853658536584,SqueezeNet1_1,SqueezeNet1.1,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_02/history.csv
7,0.4177853989019626,0.9985365853658535,SqueezeNet1_1,SqueezeNet1.1,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_02/history.csv
8,0.4145579400585918,0.9990243902439024,SqueezeNet1_1,SqueezeNet1.1,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_02/history.csv
9,0.410657144232494,0.9995121951219512,SqueezeNet1_1,SqueezeNet1.1,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_02/history.csv
10,0.4122433857801484,0.9990243902439024,SqueezeNet1_1,SqueezeNet1.1,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_02/history.csv
11,0.4130445963580434,0.997560975609756,SqueezeNet1_1,SqueezeNet1.1,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_02/history.csv
12,0.4146890500987448,0.997560975609756,SqueezeNet1_1,SqueezeNet1.1,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_02/history.csv
13,0.4137011662925162,0.9990243902439024,SqueezeNet1_1,SqueezeNet1.1,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_02/history.csv
14,0.4090945144978965,0.9980487804878048,SqueezeNet1_1,SqueezeNet1.1,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_02/history.csv
15,0.4087466326864754,0.9980487804878048,SqueezeNet1_1,SqueezeNet1.1,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_02/history.csv
16,0.4093560877660425,0.997560975609756,SqueezeNet1_1,SqueezeNet1.1,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_02/history.csv
1,0.7423818261739684,0.8453658536585366,SqueezeNet1_1,SqueezeNet1.1,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_03/history.csv
2,0.4984167069342078,0.973170731707317,SqueezeNet1_1,SqueezeNet1.1,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_03/history.csv
3,0.4513384034284731,0.9873170731707316,SqueezeNet1_1,SqueezeNet1.1,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_03/history.csv
4,0.4363993137638743,0.9926829268292684,SqueezeNet1_1,SqueezeNet1.1,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_03/history.csv
5,0.4289899540529018,0.9946341463414634,SqueezeNet1_1,SqueezeNet1.1,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_03/history.csv
6,0.4236011416446872,0.9951219512195122,SqueezeNet1_1,SqueezeNet1.1,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_03/history.csv
7,0.4313802822043256,0.9921951219512196,SqueezeNet1_1,SqueezeNet1.1,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/SqueezeNet1_1/fold_03/history.csv
