regime,job_tag,holdout,channel,snr_db,method,repeats,BER_mean,BER_std,BLER_mean,BLER_std,SER_no_denoise_mean,SER_no_denoise_std,SER_after_mean,SER_after_std,SNR_before_dB_mean,SNR_before_dB_std,SNR_after_dB_mean,SNR_after_dB_std,SNR_gain_dB_mean,SNR_gain_dB_std,us_per_frame_mean,us_per_frame_std,BER_mean_std
matched,MATCHED_AWGN,,AWGN,4.0,PNND,5,0.012192789713541667,0.0012723508318618962,0.04913736979166666,0.004949629637694845,0.056587727864583326,0.00041901670774830904,,0.0,3.9909628429982646,0.013834149423890165,,0.0,,0.0,0.5477636875639291,0.02605708468660269,1.219e-02 ± 1.27e-03
matched,MATCHED_AWGN,,AWGN,4.0,Proposed_CA_CNN_RNND,5,0.017421468098958334,0.0012325265285460327,0.07275390625,0.005123399582821075,0.056587727864583326,0.00041901670774830904,0.05666605631510417,0.0003864890592755707,3.9909628429982646,0.013834149423890165,7.728871054340729,0.03020421722883099,3.7379082113424635,0.022696198244660057,0.7420144186198739,0.02072960435621247,1.742e-02 ± 1.23e-03
matched,MATCHED_AWGN,,AWGN,4.0,RNND_Zhu,5,0.010628255208333333,0.00080235375968998,0.03776041666666667,0.001994230266087703,0.056587727864583326,0.00041901670774830904,0.013099161783854165,0.0002041043266664882,3.9909628429982646,0.013834149423890165,12.351285265905853,0.1495004243121703,8.360322422907586,0.1506723737067928,0.708161360307713,0.02997746106028463,1.063e-02 ± 8.02e-04
matched,MATCHED_AWGN,,AWGN,4.0,SC,5,0.006953938802083333,0.0006540783949134309,0.016975911458333333,0.0018166206260703218,,0.0,,0.0,,0.0,,0.0,,0.0,1.71116625817073,0.08542740659401062,6.954e-03 ± 6.54e-04
matched,MATCHED_AWGN,,AWGN,5.0,CNN_RNND,5,0.0063720703125,0.0007477187235654049,0.02877604166666667,0.002573210788240066,0.037785847981770836,0.0007933918200700061,0.03789469401041667,0.0008420308046946774,5.000182204543591,0.026004799353416628,9.033234006750202,0.055314635692183235,4.033051802206614,0.059265079985659816,0.7671184391710995,0.038059870728856846,6.372e-03 ± 7.48e-04
matched,MATCHED_AWGN,,AWGN,5.0,ML,5,0.0018607923719618055,0.0001635466939592603,0.004477403428819445,0.0003528589120732099,,0.0,,0.0,,0.0,,0.0,,0.0,0.5372790843062426,0.027475277244625798,1.861e-03 ± 1.64e-04
matched,MATCHED_AWGN,,AWGN,5.0,PNND,5,0.004099222819010416,0.0008773827004516934,0.018435872395833334,0.003878924266153997,0.037835693359375,0.0006349657275172636,,0.0,4.999715807403946,0.024628434342354438,,0.0,,0.0,0.5798174061055761,0.00946403525674105,4.099e-03 ± 8.77e-04
matched,MATCHED_AWGN,,AWGN,5.0,Proposed_CA_CNN_RNND,5,0.007320149739583334,0.0008920441153937841,0.03284505208333334,0.004128231157402146,0.037785847981770836,0.0007933918200700061,0.037882486979166664,0.0008661519144815432,5.000182204543591,0.026004799353416628,9.428650396190701,0.09283573476128414,4.428468191647109,0.06931748389120941,0.7613968894778129,0.03666107451136838,7.320e-03 ± 8.92e-04
matched,MATCHED_AWGN,,AWGN,5.0,RNND_Zhu,5,0.0033799235026041666,0.00020531070982631442,0.013507486979166667,0.0005228765464681013,0.03769866943359375,0.000340285365053608,0.0064816284179687505,0.00012598623194290544,5.00279356452852,0.013337623598656085,14.424616178024738,0.2276559854966809,9.421822613496214,0.2269157358518418,0.6992301251784738,0.012188788812662731,3.380e-03 ± 2.05e-04
matched,MATCHED_AWGN,,AWGN,5.0,SC,5,0.0018937755766369046,0.00021093089443623026,0.004539543030753969,0.0004323026666838943,,0.0,,0.0,,0.0,,0.0,,0.0,1.717380084972406,0.07580684673573171,1.894e-03 ± 2.11e-04
matched,MATCHED_AWGN,,AWGN,6.0,CNN_RNND,5,0.0018430413140190969,0.0001955296198526731,0.009112955729166667,0.0010953162515525995,0.022963231404622395,0.00018825230182175352,0.023015068901909724,0.00016819128256890633,6.002133946600872,0.004008965202488177,10.681167023031326,0.141223778677982,4.679033076430455,0.14368461295134,0.7382211666929884,0.013042917402121372,1.843e-03 ± 1.96e-04
matched,MATCHED_AWGN,,AWGN,6.0,ML,5,0.00035999999999999997,2.3717082451262848e-05,0.000872,8.438009243891595e-05,,0.0,,0.0,,0.0,,0.0,,0.0,0.5451383178588003,0.017589655263909047,3.600e-04 ± 2.37e-05
matched,MATCHED_AWGN,,AWGN,6.0,PNND,5,0.001119217594742497,0.0002477869855609343,0.005428674515588578,0.0012492767170865396,0.02294705406491295,8.857805703251626e-05,,0.0,6.003467704982848,0.005455261543122073,,0.0,,0.0,0.5512738783068811,0.030777374443426278,1.119e-03 ± 2.48e-04
matched,MATCHED_AWGN,,AWGN,6.0,Proposed_CA_CNN_RNND,5,0.002743094308035714,0.00033528474699344137,0.013165690104166666,0.001449595932509817,0.022914603097098217,0.00031989339759874263,0.022925516764322917,0.0003119934361789957,6.0008047458232046,0.0043902977453736825,11.51414630803869,0.03255338900967186,5.513341562215487,0.031921985234474495,0.7423532069121089,0.01840792920251675,2.743e-03 ± 3.35e-04
matched,MATCHED_AWGN,,AWGN,6.0,RNND_Zhu,5,0.0008790508069490132,6.736002441192886e-05,0.0037875205592105264,0.00035238367899675124,0.022956196221035702,0.00010008979126355243,0.002582329906546295,5.9339110313933026e-05,6.002561119650356,0.005737473857629035,16.48167881234138,0.3324714403203218,10.479117692691023,0.3304845657529977,0.6961756728150312,0.011630269943397869,8.791e-04 ± 6.74e-05
matched,MATCHED_AWGN,,AWGN,6.0,SC,5,0.00035999999999999997,2.6809513236909044e-05,0.000874,8.203657720797475e-05,,0.0,,0.0,,0.0,,0.0,,0.0,1.7353382497094572,0.07074764562685622,3.600e-04 ± 2.68e-05
matched,MATCHED_AWGN,,AWGN,7.0,CNN_RNND,5,0.00043975000000000004,7.773351915358007e-05,0.00228,0.00036242240548840245,0.012619625,6.739952012069565e-05,0.012657499999999999,7.109907260295283e-05,7.001255818161144,0.004618327645376247,12.492982773804979,0.20872546422406732,5.491726955643837,0.21233628222104714,0.743113290052861,0.01915087559300264,4.398e-04 ± 7.77e-05
matched,MATCHED_AWGN,,AWGN,7.0,ML,5,4.075e-05,1.6877314656070142e-05,0.00010800000000000002,4.7644516998286385e-05,,0.0,,0.0,,0.0,,0.0,,0.0,0.5467095298226923,0.024042675952154948,4.075e-05 ± 1.69e-05
