model,fold,epoch,learning_rate,train_loss,val_loss,train_accuracy,val_accuracy,train_f1_macro,val_f1_macro,model_internal,history_file
Proposed,7,5,0.0002941892543907,0.4007739029861078,0.3955467679808216,0.9965853658536584,1.0,0.9965835586667738,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
Proposed,7,6,0.0002909538931178,0.4121636743661834,0.3925236421246682,0.9931707317073172,1.0,0.9931740323599554,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
Proposed,7,7,0.0002870318186463,0.4057841382375577,0.3988396096614099,0.9960975609756098,0.9935483870967742,0.9960969617379112,0.9916095199677288,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
Proposed,7,8,0.0002824421389288,0.3953952428771228,0.3911349148519577,0.9985365853658535,1.0,0.9985365788366034,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
Proposed,7,9,0.0002772072144234,0.4132846721788732,0.3914187825495197,0.991219512195122,1.0,0.991215055537396,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
Proposed,7,10,0.0002713525491562,0.4015945936121591,0.3922781798147386,0.995609756097561,1.0,0.9956091583108012,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
Proposed,7,11,0.0002649066664678,0.3947216985865337,0.3911292418356865,0.9990243902439024,1.0,0.9990243887929636,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
Proposed,8,1,0.0003,0.7393201483749762,0.4436733528490989,0.84,0.9870967741935484,0.8407058888850104,0.988078982368789,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_08/history.csv
Proposed,8,2,0.0002996346075389,0.422337837800747,0.4107201055172951,0.9897560975609756,0.9935483870967742,0.9897542105715152,0.9942845478669116,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_08/history.csv
Proposed,8,3,0.0002985402103112,0.4176193337324189,0.4052546358877613,0.991219512195122,0.9935483870967742,0.9912230204526176,0.9937362368485442,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_08/history.csv
