model,fold,epoch,learning_rate,train_loss,val_loss,train_accuracy,val_accuracy,train_f1_macro,val_f1_macro,model_internal,history_file
MobileNetV3-Small,6,9,0.0002772072144234,0.4028418975923119,0.3956668707632249,0.9985365853658535,1.0,0.9985359890300328,1.0,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_06/history.csv
MobileNetV3-Small,7,1,0.0003,0.7100836805017983,0.4893874137632308,0.8697560975609756,0.967741935483871,0.8698290503282312,0.964454614797864,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_07/history.csv
MobileNetV3-Small,7,2,0.0002996346075389,0.457051650431098,0.4237501875046761,0.9829268292682928,1.0,0.9829362170901492,1.0,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_07/history.csv
MobileNetV3-Small,7,3,0.0002985402103112,0.4304249646024006,0.4140582480738239,0.9965853658536584,1.0,0.9965853520696888,1.0,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_07/history.csv
MobileNetV3-Small,7,4,0.00029672214011,0.4173694462310977,0.4036014483821007,0.9960975609756098,1.0,0.9960951348671924,1.0,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_07/history.csv
MobileNetV3-Small,7,5,0.0002941892543907,0.4071252164026586,0.4084890796292212,0.9990243902439024,1.0,0.9990243844401216,1.0,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_07/history.csv
MobileNetV3-Small,7,6,0.0002909538931178,0.4176578434502206,0.4070633121075169,0.9965853658536584,1.0,0.9965859563857248,1.0,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_07/history.csv
MobileNetV3-Small,7,7,0.0002870318186463,0.4096242406891613,0.4056249489707331,0.9985365853658535,0.9935483870967742,0.9985365795620728,0.9916095199677288,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_07/history.csv
MobileNetV3-Small,7,8,0.0002824421389288,0.4093938656551082,0.4000802572696439,0.9985365853658535,1.0,0.9985371787997972,1.0,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_07/history.csv
MobileNetV3-Small,7,9,0.0002772072144234,0.4044125155704777,0.3987481755595053,0.9985365853658535,1.0,0.9985359890300328,1.0,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_07/history.csv
